codigo_ibge,municipio,uf_sigla,populacao
1100015,Alta Floresta D'Oeste,RO,22787
1100023,Ariquemes,RO,109170
1100031,Cabixi,RO,5664
1100049,Cacoal,RO,98280
1100056,Cerejeiras,RO,16966
1100064,Colorado do Oeste,RO,16508
1100072,Corumbiara,RO,7968
1100080,Costa Marques,RO,13510
1100098,Espigão D'Oeste,RO,32842
1100106,Guajará-Mirim,RO,43594
1100114,Jaru,RO,55682
1100122,Ji-Paraná,RO,140101
1100130,Machadinho D'Oeste,RO,34149
1100148,Nova Brasilândia D'Oeste,RO,16374
1100155,Ouro Preto do Oeste,RO,38684
1100189,Pimenta Bueno,RO,39220
1100205,Porto Velho,RO,517709
1100254,Presidente Médici,RO,20443
1100262,Rio Crespo,RO,3767
1100288,Rolim de Moura,RO,62959
1100296,Santa Luzia D'Oeste,RO,7837
1100304,Vilhena,RO,109651
1100320,São Miguel do Guaporé,RO,22305
1100338,Nova Mamoré,RO,28701
1100346,Alvorada D'Oeste,RO,13720
1100379,Alto Alegre dos Parecis,RO,12237
1100403,Alto Paraíso,RO,17467
1100452,Buritis,RO,30649
1100502,Novo Horizonte do Oeste,RO,7972
1100601,Cacaulândia,RO,4292
1100700,Campo Novo de Rondônia,RO,9095
1100809,Candeias do Jamari,RO,24313
1100908,Castanheiras,RO,3450
1100924,Chupinguaia,RO,10191
1100940,Cujubim,RO,15877
1101005,Governador Jorge Teixeira,RO,8340
1101104,Itapuã do Oeste,RO,9228
1101203,Ministro Andreazza,RO,6519
1101302,Mirante da Serra,RO,9657
1101401,Monte Negro,RO,12168
1101435,Nova União,RO,6541
1101450,Parecis,RO,4372
1101468,Pimenteiras do Oeste,RO,2309
1101476,Primavera de Rondônia,RO,3268
1101484,São Felipe D'Oeste,RO,5588
1101492,São Francisco do Guaporé,RO,17557
1101500,Seringueiras,RO,12965
1101559,Teixeirópolis,RO,4521
1101609,Theobroma,RO,8459
1101708,Urupá,RO,11314
1101757,Vale do Anari,RO,8220
1101807,Vale do Paraíso,RO,6790
1200013,Acrelândia,AC,14712
1200054,Assis Brasil,AC,8648
1200104,Brasiléia,AC,28028
1200138,Bujari,AC,13928
1200179,Capixaba,AC,10981
1200203,Cruzeiro do Sul,AC,98916
1200252,Epitaciolândia,AC,19874
1200302,Feijó,AC,37764
1200328,Jordão,AC,9884
1200336,Mâncio Lima,AC,20479
1200344,Manoel Urbano,AC,12923
1200351,Marechal Thaumaturgo,AC,18057
1200385,Plácido de Castro,AC,17107
1200393,Porto Walter,AC,11333
1200401,Rio Branco,AC,389001
1200427,Rodrigues Alves,AC,15560
1200435,Santa Rosa do Purus,AC,7217
1200450,Senador Guiomard,AC,22402
1200500,Sena Madureira,AC,44049
1200609,Tarauacá,AC,46816
1200708,Xapuri,AC,19170
1200807,Porto Acre,AC,17523
1300029,Alvarães,AM,16806
1300060,Amaturá,AM,11533
1300086,Anamã,AM,9981
1300102,Anori,AM,18056
1300144,Apuí,AM,21781
1300201,Atalaia do Norte,AM,15889
1300300,Autazes,AM,45960
1300409,Barcelos,AM,18210
1300508,Barreirinha,AM,33722
1300607,Benjamin Constant,AM,40908
1300631,Beruri,AM,22495
1300680,Boa Vista do Ramos,AM,26479
1300706,Boca do Acre,AM,38792
1300805,Borba,AM,34869
1300839,Caapiranga,AM,14806
1300904,Canutama,AM,18109
1301001,Carauari,AM,31130
1301100,Careiro,AM,32336
1301159,Careiro da Várzea,AM,20324
1301209,Coari,AM,73576
1301308,Codajás,AM,24572
1301407,Eirunepé,AM,35793
1301506,Envira,AM,17985
1301605,Fonte Boa,AM,28227
1301654,Guajará,AM,14344
1301704,Humaitá,AM,63454
1301803,Ipixuna,AM,25629
1301852,Iranduba,AM,68862
1301902,Itacoatiara,AM,113917
1301951,Itamarati,AM,11956
1302009,Itapiranga,AM,10955
1302108,Japurá,AM,9420
1302207,Juruá,AM,11093
1302306,Jutaí,AM,28202
1302405,Lábrea,AM,49469
1302504,Manacapuru,AM,111751
1302553,Manaquiri,AM,16211
1302603,Manaus,AM,2303732
1302702,Manicoré,AM,58018
1302801,Maraã,AM,15815
1302900,Maués,AM,66336
1303007,Nhamundá,AM,21251
1303106,Nova Olinda do Norte,AM,28123
1303205,Novo Airão,AM,16562
1303304,Novo Aripuanã,AM,25325
1303403,Parintins,AM,101855
1303502,Pauini,AM,20229
1303536,Presidente Figueiredo,AM,33291
1303569,Rio Preto da Eva,AM,25364
1303601,Santa Isabel do Rio Negro,AM,13947
1303700,Santo Antônio do Içá,AM,30679
1303809,São Gabriel da Cachoeira,AM,57396
1303908,São Paulo de Olivença,AM,35442
1303957,São Sebastião do Uatumã,AM,12338
1304005,Silves,AM,12619
1304062,Tabatinga,AM,73348
1304104,Tapauá,AM,20728
1304203,Tefé,AM,80137
1304237,Tonantins,AM,20257
1304260,Uarini,AM,15640
1304302,Urucará,AM,19617
1304401,Urucurituba,AM,25965
1400027,Amajari,RR,16112
1400050,Alto Alegre,RR,23589
1400100,Boa Vista,RR,485477
1400159,Bonfim,RR,15570
1400175,Cantá,RR,21102
1400209,Caracaraí,RR,22750
1400233,Caroebe,RR,12004
1400282,Iracema,RR,10937
1400308,Mucajaí,RR,20006
1400407,Normandia,RR,16323
1400456,Pacaraima,RR,23112
1400472,Rorainópolis,RR,37787
1400506,São João da Baliza,RR,9969
1400605,São Luiz,RR,7848
1400704,Uiramutã,RR,16186
1500107,Abaetetuba,PA,172344
1500131,Abel Figueiredo,PA,6275
1500206,Acará,PA,63110
1500305,Afuá,PA,40473
1500347,Água Azul do Norte,PA,17596
1500404,Alenquer,PA,75882
1500503,Almeirim,PA,36442
1500602,Altamira,PA,138749
1500701,Anajás,PA,30247
1500800,Ananindeua,PA,509227
1500859,Anapu,PA,35638
1500909,Augusto Corrêa,PA,47912
1500958,Aurora do Pará,PA,24193
1501006,Aveiro,PA,19380
1501105,Bagre,PA,35147
1501204,Baião,PA,56850
1501253,Bannach,PA,4290
1501303,Barcarena,PA,139076
1501402,Belém,PA,1397315
1501451,Belterra,PA,19075
1501501,Benevides,PA,68962
1501576,Bom Jesus do Tocantins,PA,19129
1501600,Bonito,PA,12961
1501709,Bragança,PA,132489
1501725,Brasil Novo,PA,27130
1501758,Brejo Grande do Araguaia,PA,6966
1501782,Breu Branco,PA,47066
1501808,Breves,PA,116058
1501907,Bujaru,PA,25065
1501956,Cachoeira do Piriá,PA,19223
1502004,Cachoeira do Arari,PA,25467
1502103,Cametá,PA,144859
1502152,Canaã dos Carajás,PA,89524
1502202,Capanema,PA,75309
1502301,Capitão Poço,PA,60318
1502400,Castanhal,PA,209126
1502509,Chaves,PA,21501
1502608,Colares,PA,13625
1502707,Conceição do Araguaia,PA,47144
1502756,Concórdia do Pará,PA,28270
1502764,Cumaru do Norte,PA,15150
1502772,Curionópolis,PA,20975
1502806,Curralinho,PA,36814
1502855,Curuá,PA,14954
1502905,Curuçá,PA,44880
1502939,Dom Eliseu,PA,62823
1502954,Eldorado do Carajás,PA,29287
1503002,Faro,PA,9167
1503044,Floresta do Araguaia,PA,18595
1503077,Garrafão do Norte,PA,25558
1503093,Goianésia do Pará,PA,26703
1503101,Gurupá,PA,34137
1503200,Igarapé-Açu,PA,37925
1503309,Igarapé-Miri,PA,69446
1503408,Inhangapi,PA,10784
1503457,Ipixuna do Pará,PA,29264
1503507,Irituia,PA,32740
1503606,Itaituba,PA,135369
1503705,Itupiranga,PA,52201
1503754,Jacareacanga,PA,26579
1503804,Jacundá,PA,37726
1503903,Juruti,PA,54255
1504000,Limoeiro do Ajuru,PA,32088
1504059,Mãe do Rio,PA,37473
1504109,Magalhães Barata,PA,8439
1504208,Marabá,PA,290975
1504307,Maracanã,PA,27129
1504406,Marapanim,PA,28159
1504422,Marituba,PA,119437
1504455,Medicilândia,PA,28677
1504505,Melgaço,PA,30080
1504604,Mocajuba,PA,28903
1504703,Moju,PA,91760
1504752,Mojuí dos Campos,PA,25818
1504802,Monte Alegre,PA,64002
1504901,Muaná,PA,49648
1504950,Nova Esperança do Piriá,PA,21304
1504976,Nova Ipixuna,PA,14400
1505007,Nova Timboteua,PA,13175
1505031,Novo Progresso,PA,37054
1505064,Novo Repartimento,PA,63796
1505106,Óbidos,PA,55527
1505205,Oeiras do Pará,PA,36734
1505304,Oriximiná,PA,72889
1505403,Ourém,PA,18783
1505437,Ourilândia do Norte,PA,35252
1505486,Pacajá,PA,43741
1505494,Palestina do Pará,PA,7063
1505502,Paragominas,PA,113498
1505536,Parauapebas,PA,305771
1505551,Pau D'Arco,PA,7354
1505601,Peixe-Boi,PA,8686
1505635,Piçarra,PA,13366
1505650,Placas,PA,18510
1505700,Ponta de Pedras,PA,25736
1505809,Portel,PA,67580
1505908,Porto de Moz,PA,44121
1506005,Prainha,PA,38733
1506104,Primavera,PA,11379
1506112,Quatipuru,PA,11838
1506138,Redenção,PA,92694
1506161,Rio Maria,PA,19190
1506187,Rondon do Pará,PA,57031
1506195,Rurópolis,PA,37198
1506203,Salinópolis,PA,48663
1506302,Salvaterra,PA,25687
1506351,Santa Bárbara do Pará,PA,22530
1506401,Santa Cruz do Arari,PA,7626
1506500,Santa Izabel do Pará,PA,79195
1506559,Santa Luzia do Pará,PA,21295
1506583,Santa Maria das Barreiras,PA,17065
1506609,Santa Maria do Pará,PA,25815
1506708,Santana do Araguaia,PA,30455
1506807,Santarém,PA,360871
1506906,Santarém Novo,PA,6355
1507003,Santo Antônio do Tauá,PA,29234
1507102,São Caetano de Odivelas,PA,17258
1507151,São Domingos do Araguaia,PA,21555
1507201,São Domingos do Capim,PA,32554
1507300,São Félix do Xingu,PA,64651
1507409,São Francisco do Pará,PA,15429
1507458,São Geraldo do Araguaia,PA,24929
1507466,São João da Ponta,PA,4470
1507474,São João de Pirabas,PA,21477
1507508,São João do Araguaia,PA,14293
1507607,São Miguel do Guamá,PA,55970
1507706,São Sebastião da Boa Vista,PA,27651
1507755,Sapucaia,PA,6212
1507805,Senador José Porfírio,PA,24989
1507904,Soure,PA,25315
1507953,Tailândia,PA,75290
1507961,Terra Alta,PA,10837
1507979,Terra Santa,PA,19792
1508001,Tomé-Açu,PA,73058
1508035,Tracuateua,PA,30494
1508050,Trairão,PA,15550
1508084,Tucumã,PA,42883
1508100,Tucuruí,PA,96119
1508126,Ulianópolis,PA,39360
1508159,Uruará,PA,45962
1508209,Vigia,PA,54062
1508308,Viseu,PA,62189
1508357,Vitória do Xingu,PA,16552
1508407,Xinguara,PA,57768
1600055,Serra do Navio,AP,5003
1600105,Amapá,AP,8440
1600154,Pedra Branca do Amapari,AP,13888
1600204,Calçoene,AP,11461
1600212,Cutias,AP,4723
1600238,Ferreira Gomes,AP,7184
1600253,Itaubal,AP,6097
1600279,Laranjal do Jari,AP,37872
1600303,Macapá,AP,489676
1600402,Mazagão,AP,23773
1600501,Oiapoque,AP,30786
1600535,Porto Grande,AP,19048
1600550,Pracuúba,AP,4048
1600600,Santana,AP,118803
1600709,Tartarugalzinho,AP,13816
1600808,Vitória do Jari,AP,11899
1700251,Abreulândia,TO,2682
1700301,Aguiarnópolis,TO,4502
1700350,Aliança do Tocantins,TO,5196
1700400,Almas,TO,6483
1700707,Alvorada,TO,9128
1701002,Ananás,TO,10700
1701051,Angico,TO,2903
1701101,Aparecida do Rio Negro,TO,5110
1701309,Aragominas,TO,5330
1701903,Araguacema,TO,6022
1702000,Araguaçu,TO,8242
1702109,Araguaína,TO,183024
1702158,Araguanã,TO,4300
1702208,Araguatins,TO,33286
1702307,Arapoema,TO,5488
1702406,Arraias,TO,10511
1702554,Augustinópolis,TO,18237
1702703,Aurora do Tocantins,TO,3418
1702901,Axixá do Tocantins,TO,10732
1703008,Babaçulândia,TO,7636
1703057,Bandeirantes do Tocantins,TO,3555
1703073,Barra do Ouro,TO,4667
1703107,Barrolândia,TO,4890
1703206,Bernardo Sayão,TO,4307
1703305,Bom Jesus do Tocantins,TO,4201
1703602,Brasilândia do Tocantins,TO,2013
1703701,Brejinho de Nazaré,TO,4774
1703800,Buriti do Tocantins,TO,10696
1703826,Cachoeirinha,TO,1982
1703842,Campos Lindos,TO,8990
1703867,Cariri do Tocantins,TO,4166
1703883,Carmolândia,TO,2242
1703891,Carrasco Bonito,TO,3344
1703909,Caseara,TO,5028
1704105,Centenário,TO,2111
1704600,Chapada de Areia,TO,1574
1705102,Chapada da Natividade,TO,3176
1705508,Colinas do Tocantins,TO,36209
1705557,Combinado,TO,4906
1705607,Conceição do Tocantins,TO,3942
1706001,Couto Magalhães,TO,5540
1706100,Cristalândia,TO,6392
1706258,Crixás do Tocantins,TO,1494
1706506,Darcinópolis,TO,6093
1707009,Dianópolis,TO,17966
1707108,Divinópolis do Tocantins,TO,7343
1707207,Dois Irmãos do Tocantins,TO,6352
1707306,Dueré,TO,4304
1707405,Esperantina,TO,7385
1707553,Fátima,TO,3503
1707652,Figueirópolis,TO,5334
1707702,Filadélfia,TO,7784
1708205,Formoso do Araguaia,TO,19473
1708254,Tabocão,TO,3741
1708304,Goianorte,TO,4832
1709005,Goiatins,TO,12851
1709302,Guaraí,TO,25831
1709500,Gurupi,TO,90209
1709807,Ipueiras,TO,1626
1710508,Itacajá,TO,6959
1710706,Itaguatins,TO,5160
1710904,Itapiratins,TO,3685
1711100,Itaporã do Tocantins,TO,2464
1711506,Jaú do Tocantins,TO,3396
1711803,Juarina,TO,2308
1711902,Lagoa da Confusão,TO,16629
1711951,Lagoa do Tocantins,TO,3613
1712009,Lajeado,TO,3559
1712157,Lavandeira,TO,1676
1712405,Lizarda,TO,2950
1712454,Luzinópolis,TO,2811
1712504,Marianópolis do Tocantins,TO,4793
1712702,Mateiros,TO,2922
1712801,Maurilândia do Tocantins,TO,3171
1713205,Miracema do Tocantins,TO,18679
1713304,Miranorte,TO,13073
1713601,Monte do Carmo,TO,5667
1713700,Monte Santo do Tocantins,TO,2521
1713809,Palmeiras do Tocantins,TO,4850
1713957,Muricilândia,TO,3501
1714203,Natividade,TO,8956
1714302,Nazaré,TO,4672
1714880,Nova Olinda,TO,10600
1715002,Nova Rosalândia,TO,3382
1715101,Novo Acordo,TO,4118
1715150,Novo Alegre,TO,1817
1715259,Novo Jardim,TO,2251
1715507,Oliveira de Fátima,TO,1220
1715705,Palmeirante,TO,4905
1715754,Palmeirópolis,TO,7104
1716109,Paraíso do Tocantins,TO,55704
1716208,Paranã,TO,10877
1716307,Pau D'Arco,TO,4057
1716505,Pedro Afonso,TO,14895
1716604,Peixe,TO,9384
1716653,Pequizeiro,TO,5035
1716703,Colméia,TO,9155
1717008,Pindorama do Tocantins,TO,4599
1717206,Piraquê,TO,2229
1717503,Pium,TO,7408
1717800,Ponte Alta do Bom Jesus,TO,4280
1717909,Ponte Alta do Tocantins,TO,7874
1718006,Porto Alegre do Tocantins,TO,2960
1718204,Porto Nacional,TO,69551
1718303,Praia Norte,TO,9552
1718402,Presidente Kennedy,TO,3016
1718451,Pugmil,TO,2223
1718501,Recursolândia,TO,3454
1718550,Riachinho,TO,4029
1718659,Rio da Conceição,TO,1827
1718709,Rio dos Bois,TO,2845
1718758,Rio Sono,TO,4718
1718808,Sampaio,TO,4397
1718840,Sandolândia,TO,3900
1718865,Santa Fé do Araguaia,TO,7533
1718881,Santa Maria do Tocantins,TO,2716
1718899,Santa Rita do Tocantins,TO,2299
1718907,Santa Rosa do Tocantins,TO,4799
1719004,Santa Tereza do Tocantins,TO,2907
1720002,Santa Terezinha do Tocantins,TO,2461
1720101,São Bento do Tocantins,TO,6004
1720150,São Félix do Tocantins,TO,1897
1720200,São Miguel do Tocantins,TO,14116
1720259,São Salvador do Tocantins,TO,2356
1720309,São Sebastião do Tocantins,TO,4182
1720499,São Valério,TO,4554
1720655,Silvanópolis,TO,5259
1720804,Sítio Novo do Tocantins,TO,11446
1720853,Sucupira,TO,1591
1720903,Taguatinga,TO,14199
1720937,Taipas do Tocantins,TO,2092
1720978,Talismã,TO,2505
1721000,Palmas,TO,328499
1721109,Tocantínia,TO,7802
1721208,Tocantinópolis,TO,23225
1721257,Tupirama,TO,2024
1721307,Tupiratins,TO,1886
1722081,Wanderlândia,TO,10734
1722107,Xambioá,TO,10636
2100055,Açailândia,MA,110611
2100105,Afonso Cunha,MA,6303
2100154,Água Doce do Maranhão,MA,12461
2100204,Alcântara,MA,18721
2100303,Aldeias Altas,MA,23776
2100402,Altamira do Maranhão,MA,6549
2100436,Alto Alegre do Maranhão,MA,24528
2100477,Alto Alegre do Pindaré,MA,26321
2100501,Alto Parnaíba,MA,11392
2100550,Amapá do Maranhão,MA,7380
2100600,Amarante do Maranhão,MA,38335
2100709,Anajatuba,MA,26250
2100808,Anapurus,MA,14113
2100832,Apicum-Açu,MA,18033
2100873,Araguanã,MA,11297
2100907,Araioses,MA,40231
2100956,Arame,MA,26089
2101004,Arari,MA,30555
2101103,Axixá,MA,12091
2101202,Bacabal,MA,107755
2101251,Bacabeira,MA,17459
2101301,Bacuri,MA,16591
2101350,Bacurituba,MA,5375
2101400,Balsas,MA,105974
2101509,Barão de Grajaú,MA,19493
2101608,Barra do Corda,MA,87757
2101707,Barreirinhas,MA,68234
2101731,Belágua,MA,8751
2101772,Bela Vista do Maranhão,MA,12104
2101806,Benedito Leite,MA,5599
2101905,Bequimão,MA,19968
2101939,Bernardo do Mearim,MA,5989
2101970,Boa Vista do Gurupi,MA,7781
2102002,Bom Jardim,MA,33936
2102036,Bom Jesus das Selvas,MA,29606
2102077,Bom Lugar,MA,12371
2102101,Brejo,MA,35354
2102150,Brejo de Areia,MA,9363
2102200,Buriti,MA,30866
2102309,Buriti Bravo,MA,22938
2102325,Buriticupu,MA,56733
2102358,Buritirana,MA,13125
2102374,Cachoeira Grande,MA,10032
2102408,Cajapió,MA,10336
2102507,Cajari,MA,16680
2102556,Campestre do Maranhão,MA,12536
2102606,Cândido Mendes,MA,20440
2102705,Cantanhede,MA,25059
2102754,Capinzal do Norte,MA,11681
2102804,Carolina,MA,24619
2102903,Carutapera,MA,24906
2103000,Caxias,MA,163546
2103109,Cedral,MA,10446
2103125,Central do Maranhão,MA,7220
2103158,Centro do Guilherme,MA,12693
2103174,Centro Novo do Maranhão,MA,16477
2103208,Chapadinha,MA,84395
2103257,Cidelândia,MA,13141
2103307,Codó,MA,118283
2103406,Coelho Neto,MA,42841
2103505,Colinas,MA,41788
2103554,Conceição do Lago-Açu,MA,15278
2103604,Coroatá,MA,61337
2103703,Cururupu,MA,32602
2103752,Davinópolis,MA,14828
2103802,Dom Pedro,MA,23594
2103901,Duque Bacelar,MA,10443
2104008,Esperantinópolis,MA,18734
2104057,Estreito,MA,34321
2104073,Feira Nova do Maranhão,MA,8237
2104081,Fernando Falcão,MA,11219
2104099,Formosa da Serra Negra,MA,18150
2104107,Fortaleza dos Nogueiras,MA,12963
2104206,Fortuna,MA,17347
2104305,Godofredo Viana,MA,10424
2104404,Gonçalves Dias,MA,17580
2104503,Governador Archer,MA,10476
2104552,Governador Edison Lobão,MA,18963
2104602,Governador Eugênio Barros,MA,14264
2104628,Governador Luiz Rocha,MA,7216
2104651,Governador Newton Bello,MA,10993
2104677,Governador Nunes Freire,MA,23526
2104701,Graça Aranha,MA,6160
2104800,Grajaú,MA,76837
2104909,Guimarães,MA,10439
2105005,Humberto de Campos,MA,26550
2105104,Icatu,MA,25332
2105153,Igarapé do Meio,MA,14383
2105203,Igarapé Grande,MA,10461
2105302,Imperatriz,MA,285806
2105351,Itaipava do Grajaú,MA,14142
2105401,Itapecuru Mirim,MA,62264
2105427,Itinga do Maranhão,MA,22896
2105450,Jatobá,MA,7593
2105476,Jenipapo dos Vieiras,MA,17529
2105500,João Lisboa,MA,25311
2105609,Joselândia,MA,15227
2105658,Junco do Maranhão,MA,5282
2105708,Lago da Pedra,MA,45865
2105807,Lago do Junco,MA,9687
2105906,Lago Verde,MA,15069
2105922,Lagoa do Mato,MA,10806
2105948,Lago dos Rodrigues,MA,8962
2105963,Lagoa Grande do Maranhão,MA,11731
2105989,Lajeado Novo,MA,7232
2106003,Lima Campos,MA,11559
2106102,Loreto,MA,11884
2106201,Luís Domingues,MA,7366
2106300,Magalhães de Almeida,MA,13933
2106326,Maracaçumé,MA,21730
2106359,Marajá do Sena,MA,7153
2106375,Maranhãozinho,MA,14092
2106409,Mata Roma,MA,17581
2106508,Matinha,MA,22540
2106607,Matões,MA,33327
2106631,Matões do Norte,MA,18021
2106672,Milagres do Maranhão,MA,9065
2106706,Mirador,MA,21536
2106755,Miranda do Norte,MA,24373
2106805,Mirinzal,MA,14298
2106904,Monção,MA,28563
2107001,Montes Altos,MA,9306
2107100,Morros,MA,19015
2107209,Nina Rodrigues,MA,14589
2107258,Nova Colinas,MA,5148
2107308,Nova Iorque,MA,4409
2107357,Nova Olinda do Maranhão,MA,14379
2107407,Olho d'Água das Cunhãs,MA,18288
2107456,Olinda Nova do Maranhão,MA,13921
2107506,Paço do Lumiar,MA,153158
2107605,Palmeirândia,MA,21657
2107704,Paraibano,MA,18589
2107803,Parnarama,MA,32232
2107902,Passagem Franca,MA,17591
2108009,Pastos Bons,MA,19266
2108058,Paulino Neves,MA,17578
2108108,Paulo Ramos,MA,20798
2108207,Pedreiras,MA,38252
2108256,Pedro do Rosário,MA,24955
2108306,Penalva,MA,33496
2108405,Peri Mirim,MA,11229
2108454,Peritoró,MA,20903
2108504,Pindaré-Mirim,MA,32542
2108603,Pinheiro,MA,88091
2108702,Pio XII,MA,22374
2108801,Pirapemas,MA,18132
2108900,Poção de Pedras,MA,17394
2109007,Porto Franco,MA,24571
2109056,Porto Rico do Maranhão,MA,6092
2109106,Presidente Dutra,MA,46606
2109205,Presidente Juscelino,MA,11616
2109239,Presidente Médici,MA,4717
2109270,Presidente Sarney,MA,17925
2109304,Presidente Vargas,MA,10791
2109403,Primeira Cruz,MA,13920
2109452,Raposa,MA,32156
2109502,Riachão,MA,22740
2109551,Ribamar Fiquene,MA,7601
2109601,Rosário,MA,39761
2109700,Sambaíba,MA,6234
2109759,Santa Filomena do Maranhão,MA,6833
2109809,Santa Helena,MA,43200
2109908,Santa Inês,MA,88249
2110005,Santa Luzia,MA,58839
2110039,Santa Luzia do Paruá,MA,24890
2110104,Santa Quitéria do Maranhão,MA,24495
2110203,Santa Rita,MA,38542
2110237,Santana do Maranhão,MA,10759
2110278,Santo Amaro do Maranhão,MA,14287
2110302,Santo Antônio dos Lopes,MA,14628
2110401,São Benedito do Rio Preto,MA,18810
2110500,São Bento,MA,48166
2110609,São Bernardo,MA,27910
2110658,São Domingos do Azeitão,MA,8236
2110708,São Domingos do Maranhão,MA,35247
2110807,São Félix de Balsas,MA,4491
2110856,São Francisco do Brejão,MA,9202
2110906,São Francisco do Maranhão,MA,12360
2111003,São João Batista,MA,18889
2111029,São João do Carú,MA,12360
2111052,São João do Paraíso,MA,10091
2111078,São João do Soter,MA,17253
2111102,São João dos Patos,MA,25910
2111201,São José de Ribamar,MA,259164
2111250,São José dos Basílios,MA,7094
2111300,São Luís,MA,1089215
2111409,São Luís Gonzaga do Maranhão,MA,18123
2111508,São Mateus do Maranhão,MA,40177
2111532,São Pedro da Água Branca,MA,14786
2111573,São Pedro dos Crentes,MA,5993
2111607,São Raimundo das Mangabeiras,MA,19158
2111631,São Raimundo do Doca Bezerra,MA,5761
2111672,São Roberto,MA,4577
2111706,São Vicente Ferrer,MA,19865
2111722,Satubinha,MA,8821
2111748,Senador Alexandre Costa,MA,10447
2111763,Senador La Rocque,MA,15044
2111789,Serrano do Maranhão,MA,10475
2111805,Sítio Novo,MA,17464
2111904,Sucupira do Norte,MA,10471
2111953,Sucupira do Riachão,MA,5081
2112001,Tasso Fragoso,MA,9130
2112100,Timbiras,MA,27328
2112209,Timon,MA,182711
2112233,Trizidela do Vale,MA,23097
2112274,Tufilândia,MA,5633
2112308,Tuntum,MA,37364
2112407,Turiaçu,MA,38993
2112456,Turilândia,MA,33219
2112506,Tutóia,MA,55076
2112605,Urbano Santos,MA,34143
2112704,Vargem Grande,MA,44444
2112803,Viana,MA,53176
2112852,Vila Nova dos Martírios,MA,10561
2112902,Vitória do Mearim,MA,31859
2113009,Vitorino Freire,MA,31920
2114007,Zé Doca,MA,41815
2200053,Acauã,PI,6323
2200103,Agricolândia,PI,5016
2200202,Água Branca,PI,18095
2200251,Alagoinha do Piauí,PI,6876
2200277,Alegrete do Piauí,PI,4707
2200301,Alto Longá,PI,13729
2200400,Altos,PI,50094
2200459,Alvorada do Gurguéia,PI,5474
2200509,Amarante,PI,17594
2200608,Angical do Piauí,PI,6991
2200707,Anísio de Abreu,PI,9649
2200806,Antônio Almeida,PI,3234
2200905,Aroazes,PI,5413
2200954,Aroeiras do Itaim,PI,2777
2201002,Arraial,PI,4517
2201051,Assunção do Piauí,PI,7596
2201101,Avelino Lopes,PI,11118
2201150,Baixa Grande do Ribeiro,PI,13983
2201176,Barra D'Alcântara,PI,4099
2201200,Barras,PI,49703
2201309,Barreiras do Piauí,PI,3336
2201408,Barro Duro,PI,6731
2201507,Batalha,PI,27129
2201556,Bela Vista do Piauí,PI,4225
2201572,Belém do Piauí,PI,3515
2201606,Beneditinos,PI,10093
2201705,Bertolínia,PI,5715
2201739,Betânia do Piauí,PI,6596
2201770,Boa Hora,PI,7140
2201804,Bocaina,PI,4118
2201903,Bom Jesus,PI,30658
2201919,Bom Princípio do Piauí,PI,5805
2201929,Bonfim do Piauí,PI,6117
2201945,Boqueirão do Piauí,PI,6751
2201960,Brasileira,PI,8684
2201988,Brejo do Piauí,PI,3964
2202000,Buriti dos Lopes,PI,20130
2202026,Buriti dos Montes,PI,7517
2202059,Cabeceiras do Piauí,PI,10466
2202075,Cajazeiras do Piauí,PI,3135
2202083,Cajueiro da Praia,PI,8246
2202091,Caldeirão Grande do Piauí,PI,5602
2202109,Campinas do Piauí,PI,4964
2202117,Campo Alegre do Fidalgo,PI,4698
2202133,Campo Grande do Piauí,PI,6211
2202174,Campo Largo do Piauí,PI,7669
2202208,Campo Maior,PI,47119
2202251,Canavieira,PI,3404
2202307,Canto do Buriti,PI,19639
2202406,Capitão de Campos,PI,11362
2202455,Capitão Gervásio Oliveira,PI,4071
2202505,Caracol,PI,10546
2202539,Caraúbas do Piauí,PI,5581
2202554,Caridade do Piauí,PI,5176
2202604,Castelo do Piauí,PI,19669
2202653,Caxingó,PI,5682
2202703,Cocal,PI,29302
2202711,Cocal de Telha,PI,5046
2202729,Cocal dos Alves,PI,6596
2202737,Coivaras,PI,4249
2202752,Colônia do Gurguéia,PI,6294
2202778,Colônia do Piauí,PI,7067
2202802,Conceição do Canindé,PI,5078
2202851,Coronel José Dias,PI,4291
2202901,Corrente,PI,28381
2203008,Cristalândia do Piauí,PI,7431
2203107,Cristino Castro,PI,10801
2203206,Curimatá,PI,11581
2203230,Currais,PI,4977
2203255,Curralinhos,PI,4555
2203271,Curral Novo do Piauí,PI,5191
2203305,Demerval Lobão,PI,17139
2203354,Dirceu Arcoverde,PI,7259
2203404,Dom Expedito Lopes,PI,6410
2203420,Domingos Mourão,PI,4129
2203453,Dom Inocêncio,PI,9332
2203503,Elesbão Veloso,PI,13743
2203602,Eliseu Martins,PI,4421
2203701,Esperantina,PI,42710
2203750,Fartura do Piauí,PI,5426
2203800,Flores do Piauí,PI,4512
2203859,Floresta do Piauí,PI,2354
2203909,Floriano,PI,64393
2204006,Francinópolis,PI,4481
2204105,Francisco Ayres,PI,4548
2204154,Francisco Macedo,PI,2985
2204204,Francisco Santos,PI,8349
2204303,Fronteiras,PI,10344
2204352,Geminiano,PI,5604
2204402,Gilbués,PI,11193
2204501,Guadalupe,PI,10480
2204550,Guaribas,PI,4344
2204600,Hugo Napoleão,PI,3550
2204659,Ilha Grande,PI,9522
2204709,Inhuma,PI,15268
